icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
4caaa7,ITY1198,Ireland,1753810212,1753810212,9.2784,45.4324,137.16,False,71.14,356.27,-3.9,,175.26,7012.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4caaa8,ITY417,Ireland,1753810463,1753810463,7.6434,50.5312,7924.8,False,227.9,140.13,0.33,,8168.64,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
451d86,ASL93Z,Bulgaria,1753810463,1753810463,9.3307,47.7579,5067.3,False,184.97,282.53,-4.88,,5250.18,6004.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4d2136,ULC66,Malta,1753810463,1753810463,12.0444,50.1874,11887.2,False,269.89,111.23,-0.98,,12184.38,6707.0,True,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3c54a2,EWG9YA,Germany,1753810462,1753810462,9.9064,52.0632,10614.66,False,219.7,5.64,-7.8,,10850.88,5360.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4081bc,BAW961L,United Kingdom,1753810463,1753810463,9.0684,48.226,9745.98,False,215.48,283.67,0.0,,10088.88,6661.0,False,0,EGKK,EGLL,London Gatwick,London Heathrow,London,London,51.1481,-0.1903,51.47,-0.4543,British Airways,high,46.21062248888231,0
4d2080,RYR8TH,Malta,1753810463,1753810463,11.06,47.6647,7261.86,False,230.26,70.15,9.43,,7490.46,1000.0,False,0,EGKK,EDDM,London Gatwick,Munich Airport,London,Munich,51.1481,-0.1903,48.3538,11.7861,Ryanair,high,1365.0846134556823,0
4b18a7,GLJ75IT,Switzerland,1753810462,1753810462,5.7428,46.6623,6964.68,False,207.64,307.55,11.7,,7246.62,5724.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4d2085,EWG6MB,Malta,1753810462,1753810463,10.1234,53.4965,11582.4,False,230.89,210.68,0.33,,11795.76,747.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
3e1a80,DIBFS,Germany,1753810463,1753810463,9.9081,48.9598,7010.4,False,141.97,33.17,0.33,,7223.76,3060.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4b18f2,SWR9AA,Switzerland,1753810463,1753810463,9.0747,47.4517,5433.06,False,198.5,70.63,7.48,,5638.8,1000.0,False,0,LSZH,LFPG,Zurich Airport,Paris Charles de Gaulle,Zurich,Paris,47.4647,8.5492,49.0097,2.5479,Swiss International,high,687.8653672394695,0
4b18f3,EDW386,Switzerland,1753810463,1753810463,8.7045,45.8917,9608.82,False,236.58,163.97,5.53,,9974.58,3057.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
3d0ce8,DEDDG,Germany,1753810387,1753810401,7.7166,52.1418,182.88,False,33.36,252.96,-0.33,,228.6,7042.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,1
4b191f,LX9TST,Switzerland,1753810458,1753810462,8.565,47.4418,381.0,False,0.0,0.0,0.0,,487.68,7776.0,False,0,LSZH,EHAM,Zurich Airport,Amsterdam Schiphol,Zurich,Amsterdam,47.4647,8.5492,52.3105,4.7683,Swiss International,high,682.2391082065361,1
3ff111,DMHKD,Germany,1753810455,1753810455,7.7825,51.9441,53.34,False,27.39,275.39,-2.6,,114.3,7000.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,1
40717e,EXS1DJ,United Kingdom,1753810463,1753810463,8.1302,49.0236,10668.0,False,249.56,124.25,0.0,,10988.04,2255.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
407181,EXS2CW,United Kingdom,1753810463,1753810463,7.0918,51.2234,10668.0,False,256.08,131.99,-0.33,,10942.32,2215.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
407179,EXS193,United Kingdom,1753810462,1753810462,9.4558,49.7479,10668.0,False,246.27,135.08,0.0,,10965.18,4714.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
407177,EXS36Q,United Kingdom,1753810463,1753810463,11.6434,46.3556,11277.6,False,251.3,122.71,0.0,,11643.36,523.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
3c66e1,DLH55U,Germany,1753810463,1753810463,8.7656,50.0827,807.72,False,88.87,249.68,-4.23,,914.4,1000.0,False,0,EDDM,EGKK,Munich Airport,London Gatwick,Munich,London,48.3538,11.7861,51.1481,-0.1903,Lufthansa,high,1365.0846134556823,0
3c66e7,OCN1MN,Germany,1753810463,1753810463,13.4514,47.7451,11597.64,False,217.83,329.01,0.0,,11917.68,1000.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
3c66e9,DLH5LE,Germany,1753810463,1753810463,11.3728,51.367,8458.2,False,242.52,232.5,5.2,,8656.32,1000.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Lufthansa,high,454.5200241782972,0
4692d4,AEE4FA,Greece,1753810462,1753810462,13.4794,46.8595,10050.78,False,270.65,134.69,0.0,,10347.96,6033.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
3c66eb,DLH6RK,Germany,1753810463,1753810463,11.5427,48.8628,9913.62,False,210.89,293.13,-4.88,,10210.8,1000.0,False,0,EDDM,EGLL,Munich Airport,London Heathrow,Munich,London,48.3538,11.7861,51.47,-0.4543,Lufthansa,high,1402.0231323222167,0
4d2014,EWG4YB,Malta,1753810462,1753810463,9.2335,53.0451,6903.72,False,208.55,202.33,15.61,,7025.64,1127.0,False,0,EDDF,EKCH,Frankfurt Airport,Copenhagen Airport,Frankfurt,Copenhagen,50.0379,8.5622,55.6181,12.6561,Unknown,medium,768.2182355354822,0
3c66a7,DLH9JL,Germany,1753810400,1753810402,6.7927,51.299,76.2,False,72.33,232.8,-4.23,,152.4,1000.0,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Lufthansa,high,812.0995051539496,0
3c66ab,DLH7E,Germany,1753810462,1753810463,10.5307,52.6944,8290.56,False,235.37,159.66,8.45,,8450.58,1337.0,False,0,EDDM,EGGW,Munich Airport,London Luton,Munich,London,48.3538,11.7861,51.8747,-0.3683,Lufthansa,high,1404.6047901778527,0
3c66b4,OCN1213,Germany,1753810463,1753810463,12.3592,48.6146,11590.02,False,211.1,311.15,0.0,,11910.06,1000.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
3c66b3,OCN5CA,Germany,1753810463,1753810463,10.952,49.2019,8252.46,False,209.76,302.99,-6.5,,8526.78,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
4d2020,WZZ84QR,Malta,1753810463,1753810463,11.8606,52.6477,10972.8,False,225.02,242.79,-0.33,,11163.3,626.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
300363,ITL201,Italy,1753810454,1753810454,10.4025,45.2613,1943.1,False,168.24,94.56,-10.4,,2019.3,7460.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
4b17dd,HBJAZ,Switzerland,1753810463,1753810463,6.6552,47.7702,9212.58,False,244.88,180.48,-5.2,,9547.86,1000.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
4b17df,SWR9YH,Switzerland,1753810463,1753810463,6.7302,48.8952,6400.8,False,208.75,157.54,0.0,,6637.02,1000.0,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
398561,AFR18RM,France,1753810463,1753810463,8.3114,45.798,10972.8,False,219.89,300.04,0.33,,11384.28,1000.0,False,0,LFPG,EHAM,Paris Charles de Gaulle,Amsterdam Schiphol,Paris,Amsterdam,49.0097,2.5479,52.3105,4.7683,Air France,high,441.5715720387802,0
4caa59,RYR75CC,Ireland,1753810462,1753810462,11.8761,45.5593,9479.28,False,237.78,149.44,-6.83,,,4636.0,False,0,EGKK,LOWW,London Gatwick,Vienna Airport,London,Vienna,51.1481,-0.1903,48.1103,16.5697,Ryanair,high,1890.6719274209477,0
4b1919,SWR181,Switzerland,1753810463,1753810463,8.4897,47.5161,662.94,False,81.91,137.29,-3.9,,777.24,3201.0,False,0,LSZH,LOWW,Zurich Airport,Vienna Airport,Zurich,Vienna,47.4647,8.5492,48.1103,16.5697,Swiss International,high,893.1549982028931,0
